business_id,business_name,business_address,business_city,business_state,business_postal_code,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
94710,People's Bistro,1419 Haight  St,San Francisco,CA,94117,,94710_20180227,2018-02-27T00:00:00,62,Routine - Unscheduled,94710_20180227_103108,Credit Card Theft,High Risk
77958,Richmond Republic,642 Clement St,San Francisco,CA,94118,14155706069,77958_20180731,2018-07-31T00:00:00,78,Routine - Unscheduled,77958_20180731_103108,Credit Card Theft,High Risk
2085,KENTUCKY FRIED CHICKEN #249,691 EDDY St,San Francisco,CA,94109,14155672641,2085_20181023,2018-10-23T00:00:00,,Non-inspection site visit,2085_20181023_103108,Credit Card Theft,High Risk
7512,Superette Market,128 EDDY ST,San Francisco,CA,94102,,7512_20190207,2019-02-07T00:00:00,85,Routine - Unscheduled,7512_20190207_103108,Credit Card Theft,High Risk
420,Buster's,366 Columbus Ave,San Francisco,CA,94133,,420_20171025,2017-10-25T00:00:00,,Complaint,420_20171025_103115,Other high risk violation,High Risk
2692,TYGER'S,2798 DIAMOND St,San Francisco,CA,94131,14155234064,2692_20171114,2017-11-14T00:00:00,85,Routine - Unscheduled,2692_20171114_103108,Credit Card Theft,High Risk
81956,SF Noriega New Century Seafood,2427 noriega St,San Francisco,CA,94122,14155566188,81956_20171003,2017-10-03T00:00:00,,Complaint,81956_20171003_103108,Credit Card Theft,High Risk
544,THAI TIME RESTAURANT,315 08th Ave,San Francisco,CA,94118,14155387992,544_20190410,2019-04-10T00:00:00,82,Routine - Unscheduled,544_20190410_103115,Other high risk violation,High Risk
61494,Golden City Inn,5131 03rd St,San Francisco,CA,94124,,61494_20180718,2018-07-18T00:00:00,61,Routine - Unscheduled,61494_20180718_103108,Credit Card Theft,High Risk
77031,Golden Horse Restaurant,1060 Hyde St,San Francisco,CA,94109,,77031_20180710,2018-07-10T00:00:00,74,Routine - Unscheduled,77031_20180710_103108,Credit Card Theft,High Risk
37818,Nick's Crispy Tacos,1500 Broadway St,San Francisco,CA,94109,,37818_20160930,2016-09-30T00:00:00,69,Routine - Unscheduled,37818_20160930_103108,Credit Card Theft,High Risk
13428,SAFEWAY #2606,298 KING STREET,San Francisco,CA,94107,,13428_20181204,2018-12-04T00:00:00,78,Routine - Unscheduled,13428_20181204_103108,Credit Card Theft,High Risk
2409,Mission Hunan Restaurant,2960 16th St,San Francisco,CA,94103,14155628288,2409_20180806,2018-08-06T00:00:00,,Complaint,2409_20180806_103108,Credit Card Theft,High Risk
70576,KJ Produce Market,400 IRVING St,San Francisco,CA,94122,14155562208,70576_20170828,2017-08-28T00:00:00,,Complaint,70576_20170828_103108,Credit Card Theft,High Risk
272,ON THE BRIDGE,1581 Webster St #206,San Francisco,CA,94115,14155927765,272_20190107,2019-01-07T00:00:00,,Complaint,272_20190107_103108,Credit Card Theft,High Risk
34743,Rotee Express,180 HOWARD St,San Francisco,CA,94105,,34743_20160826,2016-08-26T00:00:00,71,Routine - Unscheduled,34743_20160826_103115,Other high risk violation,High Risk
78102,Pho Luen Fat Bakery & Restaurant,110 Leland Ave,San Francisco,CA,94134,,78102_20190408,2019-04-08T00:00:00,76,Routine - Unscheduled,78102_20190408_103108,Credit Card Theft,High Risk
8202,Xiao Loong,250 WEST PORTAL AVENUE,San Francisco,CA,,14155272647,8202_20160510,2016-05-10T00:00:00,69,Routine - Unscheduled,8202_20160510_103108,Credit Card Theft,High Risk
24572,S & T Hong Kong Seafood,2588 Noriega St,San Francisco,CA,94122,,24572_20171004,2017-10-04T00:00:00,72,Routine - Unscheduled,24572_20171004_103108,Credit Card Theft,High Risk
1867,Escape From New York Pizza,333 Bush St #103,San Francisco,CA,94104,,1867_20160412,2016-04-12T00:00:00,94,Routine - Unscheduled,1867_20160412_103162,Other low risk violation,Low Risk
5033,DESTINATION BAKING COMPANY,598 Chenery St,San Francisco,CA,94131,14155460730,5033_20160414,2016-04-14T00:00:00,94,Routine - Unscheduled,5033_20160414_103157,OSHA certification no present,Low Risk
60544,Manzoni,2790 Diamond St,San Francisco,CA,94131,14155332251,60544_20160415,2016-04-15T00:00:00,98,Routine - Unscheduled,60544_20160415_103157,OSHA certification no present,Low Risk
34665,Le Petit Laurent,699 CHENERY St,San Francisco,CA,94131,,34665_20160414,2016-04-14T00:00:00,78,Routine - Unscheduled,34665_20160414_103157,OSHA certification no present,Low Risk
72164,Modern Thai Inc.,1247 Polk St,San Francisco,CA,94109,,72164_20160418,2016-04-18T00:00:00,81,Routine - Unscheduled,72164_20160418_103157,OSHA certification no present,Low Risk
59949,Aicha,1303 Polk St,San Francisco,CA,94109,,59949_20160418,2016-04-18T00:00:00,96,Routine - Unscheduled,59949_20160418_103157,OSHA certification no present,Low Risk
5950,LICK-WILMERDING HIGH SCHOOL,755 OCEAN Ave,San Francisco,CA,94112,14155334021,5950_20160419,2016-04-19T00:00:00,86,Routine - Unscheduled,5950_20160419_103157,OSHA certification no present,Low Risk
5952,IMMACULATE CONCPTION ACADEMY,3625 24th St,San Francisco,CA,94110,14155822052,5952_20160418,2016-04-18T00:00:00,94,Routine - Unscheduled,5952_20160418_103157,OSHA certification no present,Low Risk
2245,Starbucks Coffee Co,0264 Kearny St,San Francisco,CA,94108,,2245_20160419,2016-04-19T00:00:00,92,Routine - Unscheduled,2245_20160419_103157,OSHA certification no present,Low Risk
80312,Saigon Sandwiches,560 Larkin St,San Francisco,CA,94102,,80312_20160419,2016-04-19T00:00:00,80,Routine - Unscheduled,80312_20160419_103157,OSHA certification no present,Low Risk
80312,Saigon Sandwiches,560 Larkin St,San Francisco,CA,94102,,80312_20160419,2016-04-19T00:00:00,80,Routine - Unscheduled,80312_20160419_103135,No Security Guard On Site,Low Risk
78705,Vive La Tarte,1160 Howard St,San Francisco,CA,94103,,78705_20160419,2016-04-19T00:00:00,80,Routine - Unscheduled,78705_20160419_103157,OSHA certification no present,Low Risk
77769,AP's Cafe,4108 24th St,San Francisco,CA,94114,14155641316,77769_20160420,2016-04-20T00:00:00,90,Routine - Unscheduled,77769_20160420_103157,OSHA certification no present,Low Risk
1830,Sushi on North Beach,745 Columbus Ave,San Francisco,CA,94133,,1830_20160425,2016-04-25T00:00:00,86,Routine - Unscheduled,1830_20160425_103157,OSHA certification no present,Low Risk
1368,Starbucks Coffee,701 Battery St,San Francisco,CA,94111,,1368_20160425,2016-04-25T00:00:00,91,Routine - Unscheduled,1368_20160425_103157,OSHA certification no present,Low Risk
61806,Paulie's Pickling,331 Cortland Ave,San Francisco,CA,94110,,61806_20160414,2016-04-14T00:00:00,98,Routine - Unscheduled,61806_20160414_103157,OSHA certification no present,Low Risk
63136,Sodexo at PG & E Energy Center,851 HOWARD St,San Francisco,CA,94103,,63136_20160426,2016-04-26T00:00:00,94,Routine - Unscheduled,63136_20160426_103157,OSHA certification no present,Low Risk
69290,Kettle Corn Star,865 Market St,San Francisco,CA,94103,,69290_20160428,2016-04-28T00:00:00,98,Routine - Unscheduled,69290_20160428_103157,OSHA certification no present,Low Risk
32625,Korean Village Restaurant,4611 GEARY Blvd,San Francisco,CA,94118,,32625_20160426,2016-04-26T00:00:00,94,Routine - Unscheduled,32625_20160426_103157,OSHA certification no present,Low Risk
59331,The Lunch Box,50 Phelan Ave.,San Francisco,CA,94112,14155323220,59331_20160426,2016-04-26T00:00:00,87,Routine - Unscheduled,59331_20160426_103157,OSHA certification no present,Low Risk
68428,Cafe Coco,4201 geary Blvd,San Francisco,CA,94118,,68428_20160427,2016-04-27T00:00:00,84,Routine - Unscheduled,68428_20160427_103157,OSHA certification no present,Low Risk
34710,Dolce Gelato,916 Sutter St,San Francisco,CA,94109,,34710_20160429,2016-04-29T00:00:00,92,Routine - Unscheduled,34710_20160429_103157,OSHA certification no present,Low Risk
5977,SF Adult Day Services,50 Broad St,San Francisco,CA,94112,,5977_20160429,2016-04-29T00:00:00,98,Routine - Unscheduled,5977_20160429_103157,OSHA certification no present,Low Risk
34710,Dolce Gelato,916 Sutter St,San Francisco,CA,94109,,34710_20160429,2016-04-29T00:00:00,92,Routine - Unscheduled,34710_20160429_103162,Other low risk violation,Low Risk
76725,Sutter Fine Foods,988 Sutter St,San Francisco,CA,94109,,76725_20160429,2016-04-29T00:00:00,91,Routine - Unscheduled,76725_20160429_103157,OSHA certification no present,Low Risk
59577,Pasta Moto of San Francisco Centre LLC,845 Market St FE6,San Francisco,CA,94103,,59577_20160502,2016-05-02T00:00:00,72,Routine - Unscheduled,59577_20160502_103157,OSHA certification no present,Low Risk
74922,Le Marais Bakery,2066 Chestnut St,San Francisco,CA,94123,,74922_20160430,2016-04-30T00:00:00,82,Routine - Unscheduled,74922_20160430_103135,No Security Guard On Site,Low Risk
40217,Pizzetta 211,211 23rd Ave,San Francisco,CA,94121,,40217_20160502,2016-05-02T00:00:00,88,Routine - Unscheduled,40217_20160502_103157,OSHA certification no present,Low Risk
7558,Seafood Center,831 Clement St,San Francisco,CA,94118,,7558_20160503,2016-05-03T00:00:00,90,Routine - Unscheduled,7558_20160503_103157,OSHA certification no present,Low Risk
7361,PastaGina,741 Diamond St,San Francisco,CA,94114,14155280738,7361_20160503,2016-05-03T00:00:00,86,Routine - Unscheduled,7361_20160503_103157,OSHA certification no present,Low Risk
69492,Bay Area Little John's Candies,1422 Market St,San Francisco,CA,94102,,69492_20160505,2016-05-05T00:00:00,90,Routine - Unscheduled,69492_20160505_103157,OSHA certification no present,Low Risk
420,Buster's,366 Columbus Ave,San Francisco,CA,94133,,420_20160504,2016-05-04T00:00:00,78,Routine - Unscheduled,420_20160504_103157,OSHA certification no present,Low Risk
66811,BK11852,1298 HOWARD St,San Francisco,CA,94103,,66811_20160504,2016-05-04T00:00:00,90,Routine - Unscheduled,66811_20160504_103157,OSHA certification no present,Low Risk
1598,Cafe Bean,800 Sutter St,San Francisco,CA,94109,,1598_20160505,2016-05-05T00:00:00,90,Routine - Unscheduled,1598_20160505_103159,Worker safety hazards,Low Risk
34033,Cafe Meuse,1400 Pacific Ave,San Francisco,CA,94109,,34033_20160502,2016-05-02T00:00:00,94,Routine - Unscheduled,34033_20160502_103162,Other low risk violation,Low Risk
29246,Rico Pan Bakery,3717 Mission St,San Francisco,CA,94110,,29246_20160502,2016-05-02T00:00:00,86,Routine - Unscheduled,29246_20160502_103157,OSHA certification no present,Low Risk
891,Lucky Creation Vegetarian Restaurant LLC,854 Washington St,San Francisco,CA,94108,,891_20160503,2016-05-03T00:00:00,76,Routine - Unscheduled,891_20160503_103157,OSHA certification no present,Low Risk
13426,Trader Joe's,401 Bay St,San Francisco,CA,94133,,13426_20160429,2016-04-29T00:00:00,90,Routine - Unscheduled,13426_20160429_103157,OSHA certification no present,Low Risk
33747,Pier 23 Cafe Inc,Pier 23,San Francisco,CA,94111,,33747_20160427,2016-04-27T00:00:00,78,Routine - Unscheduled,33747_20160427_103157,OSHA certification no present,Low Risk
7276,RADMAN'S PRODUCE MARKET,201D TURK St,San Francisco,CA,94102,,7276_20160509,2016-05-09T00:00:00,92,Routine - Unscheduled,7276_20160509_103157,OSHA certification no present,Low Risk
65677,Eleven O One,1101 Polk St,San Francisco,CA,94109,,65677_20160505,2016-05-05T00:00:00,90,Routine - Unscheduled,65677_20160505_103157,OSHA certification no present,Low Risk
4509,AFC SUSHI @ SAFEWAY 1507,2020 MARKET St,San Francisco,CA,94114,14155867660,4509_20160510,2016-05-10T00:00:00,90,Routine - Unscheduled,4509_20160510_103157,OSHA certification no present,Low Risk
3189,MOSCOW & TBILSI BAKERY STORE,5540 GEARY Blvd,San Francisco,CA,94121,,3189_20160510,2016-05-10T00:00:00,85,Routine - Unscheduled,3189_20160510_103157,OSHA certification no present,Low Risk
3328,Gary Danko,800 North Point St,San Francisco,CA,94109,,3328_20160510,2016-05-10T00:00:00,92,Routine - Unscheduled,3328_20160510_103157,OSHA certification no present,Low Risk
5960,ST. ANNE,1320 14th Ave,San Francisco,CA,94122,,5960_20160506,2016-05-06T00:00:00,92,Routine - Unscheduled,5960_20160506_103162,Other low risk violation,Low Risk
75523,Brioche Bakery & Cafe,210 Columbus Ave,San Francisco,CA,94133,,75523_20160511,2016-05-11T00:00:00,81,Routine - Unscheduled,75523_20160511_103157,OSHA certification no present,Low Risk
2717,GOURMET DIM SUM & CAFE,651 CLEMENT St,San Francisco,CA,94118,,2717_20160512,2016-05-12T00:00:00,75,Routine - Unscheduled,2717_20160512_103157,OSHA certification no present,Low Risk
70044,Me So Hungry,Off The Grid,San Francisco,CA,,,70044_20160514,2016-05-14T00:00:00,87,Routine - Unscheduled,70044_20160514_103157,OSHA certification no present,Low Risk
65833,Ristorante Milano,1448 Pacific Ave,San Francisco,CA,94109,,65833_20160513,2016-05-13T00:00:00,96,Routine - Unscheduled,65833_20160513_103157,OSHA certification no present,Low Risk
19,Nrgize Lifestyle Cafe,"1200 Van Ness Ave, 3rd Floor",San Francisco,CA,94109,,19_20160513,2016-05-13T00:00:00,94,Routine - Unscheduled,19_20160513_103157,OSHA certification no present,Low Risk
3547,Golden Star Vietnamese Restaurant,11 Walter U Lum Pl,San Francisco,CA,94108,,3547_20160517,2016-05-17T00:00:00,90,Routine - Unscheduled,3547_20160517_103157,OSHA certification no present,Low Risk
77562,Ha Tien Cove,1650 Holloway Ave Student Ctr. West Plaza Alcove B,San Francisco,CA,94132,14155337188,77562_20160517,2016-05-17T00:00:00,87,Routine - Unscheduled,77562_20160517_103157,OSHA certification no present,Low Risk
62708,H20 Cafe,1330 Polk St,San Francisco,CA,94109,,62708_20160518,2016-05-18T00:00:00,85,Routine - Unscheduled,62708_20160518_103157,OSHA certification no present,Low Risk
66255,Tempest,431 NATOMA St,San Francisco,CA,94103,,66255_20160516,2016-05-16T00:00:00,83,Routine - Unscheduled,66255_20160516_103157,OSHA certification no present,Low Risk
1243,JAVA SUPREME,0703 GUERRERO St,San Francisco,CA,94110,14155201832,1243_20160518,2016-05-18T00:00:00,94,Routine - Unscheduled,1243_20160518_103157,OSHA certification no present,Low Risk
78756,Charlie's Kwik Stop Market & Liquor,153 Bacon St,San Francisco,CA,94134,14155495591,78756_20160519,2016-05-19T00:00:00,90,Routine - Unscheduled,78756_20160519_103157,OSHA certification no present,Low Risk
5313,S.F. Bay Concessionaires Commissary,Pier 41,San Francisco,CA,94133,,5313_20160518,2016-05-18T00:00:00,92,Routine - Unscheduled,5313_20160518_103157,OSHA certification no present,Low Risk
64513,Gold Coast Grill & Catering,1650 HOLLOWAY Ave,San Francisco,CA,94132,,64513_20160518,2016-05-18T00:00:00,92,Routine - Unscheduled,64513_20160518_103157,OSHA certification no present,Low Risk
70723,Dirty Habit,12 04th St,San Francisco,CA,94103,,70723_20160518,2016-05-18T00:00:00,85,Routine - Unscheduled,70723_20160518_103157,OSHA certification no present,Low Risk
1350,KING OF THAI NOODLE HOUSE,639 CLEMENT St,San Francisco,CA,94118,,1350_20160518,2016-05-18T00:00:00,77,Routine - Unscheduled,1350_20160518_103157,OSHA certification no present,Low Risk
4072,Hustler Club,1031 kearny St,San Francisco,CA,94133,,4072_20160520,2016-05-20T00:00:00,88,Routine - Unscheduled,4072_20160520_103157,OSHA certification no present,Low Risk
2987,The Penthouse Club & Steakhouse,412 Broadway St,San Francisco,CA,94133,,2987_20160520,2016-05-20T00:00:00,89,Routine - Unscheduled,2987_20160520_103157,OSHA certification no present,Low Risk
80989,Best Beverage Catering,1290 Sutter St,San Francisco,CA,94109,14155642410,80989_20160520,2016-05-20T00:00:00,90,Routine - Unscheduled,80989_20160520_103157,OSHA certification no present,Low Risk
5430,Annie's Hot Dogs,Powell & Market St (S/E),San Francisco,CA,94102,,5430_20160525,2016-05-25T00:00:00,98,Routine - Unscheduled,5430_20160525_103157,OSHA certification no present,Low Risk
59025,Sushi Umi,132 Bush St,San Francisco,CA,94104,,59025_20160525,2016-05-25T00:00:00,73,Routine - Unscheduled,59025_20160525_103157,OSHA certification no present,Low Risk
84256,Royal Ground Coffee,2342 Clement St,San Francisco,CA,94121,,84256_20160527,2016-05-27T00:00:00,92,Routine - Unscheduled,84256_20160527_103157,OSHA certification no present,Low Risk
2622,WING HING RESTAURANT,2550 SAN BRUNO Ave,San Francisco,CA,94134,,2622_20160526,2016-05-26T00:00:00,61,Routine - Unscheduled,2622_20160526_103135,No Security Guard On Site,Low Risk
116,The Waterfront Restaurant,Pier 7 Embarcadero,San Francisco,CA,94111,,116_20160527,2016-05-27T00:00:00,76,Routine - Unscheduled,116_20160527_103157,OSHA certification no present,Low Risk
5312,The Waterfront,Pier 9,San Francisco,CA,94111,,5312_20160527,2016-05-27T00:00:00,96,Routine - Unscheduled,5312_20160527_103157,OSHA certification no present,Low Risk
29956,Orchard Garden Hotel,466 Bush St,San Francisco,CA,94108,,29956_20160601,2016-06-01T00:00:00,88,Routine - Unscheduled,29956_20160601_103157,OSHA certification no present,Low Risk
63084,New Lien Hing,400 Clement St,San Francisco,CA,94118,,63084_20160601,2016-06-01T00:00:00,90,Routine - Unscheduled,63084_20160601_103157,OSHA certification no present,Low Risk
81471,New Tree Cafe,311 California St,San Francisco,CA,94104,14155781185,81471_20160601,2016-06-01T00:00:00,79,Routine - Unscheduled,81471_20160601_103157,OSHA certification no present,Low Risk
34676,Golden Kim Tar Restaurant,434 Larkin St,San Francisco,CA,94102,,34676_20160602,2016-06-02T00:00:00,63,Routine - Unscheduled,34676_20160602_103157,OSHA certification no present,Low Risk
33712,"Snow Garden, LLC",712 Grant Ave,San Francisco,CA,94108,,33712_20160601,2016-06-01T00:00:00,74,Routine - Unscheduled,33712_20160601_103157,OSHA certification no present,Low Risk
64653,Mow Lee Company,774 Commercial St,San Francisco,CA,94108,14155985767,64653_20160601,2016-06-01T00:00:00,88,Routine - Unscheduled,64653_20160601_103159,Worker safety hazards,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,San Francisco,CA,94108,,71310_20160601,2016-06-01T00:00:00,79,Routine - Unscheduled,71310_20160601_103157,OSHA certification no present,Low Risk
2004,Elaine's Kitchen,434 Broadway St,San Francisco,CA,94133,,2004_20160602,2016-06-02T00:00:00,83,Routine - Unscheduled,2004_20160602_103157,OSHA certification no present,Low Risk
37832,Vicoletto,550 Green St,San Francisco,CA,94133,,37832_20160602,2016-06-02T00:00:00,89,Routine - Unscheduled,37832_20160602_103157,OSHA certification no present,Low Risk
77080,Woods Polk Station,2255 Polk St,San Francisco,CA,94109,,77080_20160603,2016-06-03T00:00:00,90,Routine - Unscheduled,77080_20160603_103162,Other low risk violation,Low Risk
79661,"Calibur, Inc.",68 West Portal Ave,San Francisco,CA,94127,14155775799,79661_20160602,2016-06-02T00:00:00,94,Routine - Unscheduled,79661_20160602_103157,OSHA certification no present,Low Risk
57579,Bei Jing Restaurant,1801 Alemany Blvd,San Francisco,CA,94112,,57579_20160606,2016-06-06T00:00:00,77,Routine - Unscheduled,57579_20160606_103157,OSHA certification no present,Low Risk
4542,Shaws San Francisco,122 West Portal Ave,San Francisco,CA,94127,,4542_20160603,2016-06-03T00:00:00,94,Routine - Unscheduled,4542_20160603_103157,OSHA certification no present,Low Risk
7711,RICHMOND NEW MAY WAH SUPERMARKET,719 CLEMENT St,San Francisco,CA,94118,,7711_20160608,2016-06-08T00:00:00,82,Routine - Unscheduled,7711_20160608_103157,OSHA certification no present,Low Risk
77054,Henry's Hunan North Restaurant,1398 Grant Ave,San Francisco,CA,94133,,77054_20160608,2016-06-08T00:00:00,87,Routine - Unscheduled,77054_20160608_103157,OSHA certification no present,Low Risk
